id,gender,age,location,midpoint_time,phoneme,word,duration,F1,F2,F3,F1_onglide,F2_onglide,F1_offglide,F2_offglide
JBR0,m,35,northmidland,0.8500000000000001,K,carry,0.12,1161.5949839977209,2165.659580903043,2672.6347507795913,1189.4652287314264,2132.244424897684,930.955163923263,2031.241585197285
JBR0,m,35,northmidland,0.94,EH1,carry,0.05999999999999994,523.0957246379858,1752.5370149624566,2093.1528825239734,563.0140225899141,1890.8157993987609,529.2129446470019,1764.7668461071517
JBR0,m,35,northmidland,1.045,R,carry,0.15000000000000013,576.9917376582708,1443.8053085973731,1776.6494342721464,586.5661346749814,1568.6399477896218,584.7226724926078,1504.547995950463
JBR0,m,35,northmidland,1.175,IY0,carry,0.10999999999999988,474.3112885163282,1942.248630211582,2301.5854497269706,514.3028993135339,1794.3990851179033,411.8463768841501,2083.8639043830826
JBR0,m,35,northmidland,1.2850000000000001,AE1,an,0.1100000000000001,542.9031909581394,1935.712070030856,2335.713442867224,487.16400708978045,2057.2833508770345,624.2103265086089,1746.5144384988373
JBR0,m,35,northmidland,1.365,N,an,0.04999999999999982,677.2435067642922,1519.3615379736375,2259.441782723453,639.6248376981315,1625.5896521990257,532.7389569715843,1445.8938404120977
JBR0,m,35,northmidland,1.46,OY1,oily,0.14000000000000012,640.6041056008195,1015.0169091411786,2388.735565578455,627.1560061987365,1176.1184461364867,658.1655237078121,1260.0993544964135
JBR0,m,35,northmidland,1.5550000000000002,L,oily,0.050000000000000044,506.4108178691885,1284.5039429360743,2768.0987347716123,532.936274998821,1283.9136841733302,529.1873065510624,1392.7704369314772
JBR0,m,35,northmidland,1.6099999999999999,IY0,oily,0.05999999999999983,477.2811307003352,1711.0852320240053,2112.6622311151064,503.60982025980843,1626.9742061614286,468.50610642752207,1645.7748705315917
JBR0,m,35,northmidland,1.68,R,rag,0.08000000000000007,512.4125038596057,1075.6886985862966,1524.1752117895826,504.3760968378351,1358.7554692225074,520.6599426756167,1155.3379366344893
JBR0,m,35,northmidland,1.7850000000000001,AE1,rag,0.13000000000000012,716.4842636527194,1568.4598796625776,2322.3075342029983,621.263708016984,1437.7928800578666,699.949894516497,1696.0096712246932
JBR0,m,35,northmidland,1.87,G,rag,0.039999999999999813,444.9333770933673,1705.4749097523588,2045.5130863249012,503.72001824007634,1836.4438359343492,468.59649697802246,1593.97912235803
JBR0,m,35,northmidland,1.915,L,like,0.050000000000000044,641.96093136089,1098.5181037336185,2519.3600450589074,560.9589914622783,1116.3456411675377,578.424408783068,1018.1345273920177
JBR0,m,35,northmidland,1.9849999999999999,AY1,like,0.08999999999999986,687.8555327630515,1365.7326695313395,2229.118476061348,671.4908106432042,1197.427669478447,586.2840769340885,1619.9972967200051
JBR0,m,35,northmidland,2.065,K,like,0.07000000000000028,1061.267238894437,1612.6555264527408,3220.771967453582,429.8244400589011,1849.976119175557,976.9887953100562,2158.1248642629457
JBR0,m,35,northmidland,2.1100000000000003,DH,that,0.020000000000000018,867.0583994362901,1893.3333145070253,2979.6947053529834,1030.1746327942674,1920.45589334719,701.3641400000407,1809.157229078704
JBR0,m,35,northmidland,2.225,AE1,that,0.20999999999999996,691.0939222184854,1663.0240034809522,2302.052050528698,660.7139629832681,1605.6660965639257,735.3508043902743,1511.569795387234
JBR0,m,35,northmidland,2.3600000000000003,T,that,0.06000000000000005,653.2351568819872,1343.2832536227022,2047.9957629664732,720.672500752715,1445.908815428311,1202.8864285662576,2134.502719544024
RAI0,m,25,newengland,0.14,D,don't,0.06000000000000001,1222.0733986064777,1888.4965903485333,2834.44851298289,896.9641010447358,2052.7644352610328,674.5347624601364,1685.4881700904361
RAI0,m,25,newengland,0.22500000000000003,OW1,don't,0.11000000000000001,708.7548146136265,1010.7215157196777,2341.583420284407,570.3367809758131,1322.2538136153848,872.4948211214344,1610.1255591067147
RAI0,m,25,newengland,0.30000000000000004,N,don't,0.03999999999999998,497.0944176509439,1202.5759235872,2458.2138958528394,645.272413835118,1176.0568078612396,443.3596481033952,1242.1427337255468
RAI0,m,25,newengland,0.33999999999999997,T,don't,0.03999999999999998,545.2000002794467,1434.997020001262,2563.3214049079315,477.71249396881177,1364.339670878725,824.0145313405652,1509.473853181996
RAI0,m,25,newengland,0.45,AE1,ask,0.18000000000000005,751.6142426630865,1609.1110608043427,2645.789446574894,713.441696947668,1599.264740916347,742.0206646055241,1468.2580818674714
RAI0,m,25,newengland,0.595,S,ask,0.10999999999999999,734.6200507319801,1738.553000997251,2981.3712638266297,695.8892122636007,1474.8763898944694,832.540396892971,1618.8377312133555
RAI0,m,25,newengland,0.675,K,ask,0.04999999999999993,1230.831631569358,1789.8607952051088,2966.17154307052,1369.0702726764832,1892.1174392458906,769.8598728008561,1984.6627813853493
RAI0,m,25,newengland,0.735,M,me,0.07000000000000006,631.7370890763757,1214.2831744255966,2043.2722608803977,784.9422433792184,2042.4364586619827,517.391681745591,1357.243480250803
RAI0,m,25,newengland,0.79,IY1,me,0.040000000000000036,460.3177927976466,1904.2644726909657,2312.385948750384,506.02235925691696,2088.683457440422,431.72464738283963,1873.525674901716
RAI0,m,25,newengland,0.855,T,to,0.08999999999999997,1180.780925454097,1965.899594951369,3131.6001017758285,495.4289787658796,1850.638101889236,827.8679909308679,1902.1687766245163
RAI0,m,25,newengland,0.925,AH0,to,0.04999999999999993,418.179302326656,1824.3896872885093,2338.4430997548675,514.6116635236917,1785.1809127826216,392.56297692965063,2016.8336670273839
RAI0,m,25,newengland,1.0150000000000001,K,carry,0.13000000000000012,920.0399395092062,2305.3534668264397,2631.0778114311997,1265.9329907717536,2106.3693353867543,968.7450100509575,2108.240677005944
RAI0,m,25,newengland,1.1,EH1,carry,0.040000000000000036,487.01013778692015,1720.2059856089368,2502.0193295056,607.2196449441533,1789.0976247802253,496.7728919095255,1671.8675738928937
RAI0,m,25,newengland,1.195,R,carry,0.1499999999999999,492.5286744861681,1207.8957121209269,1761.29988898434,521.510645860735,1532.9284852467943,457.96483960531503,1321.9036714711478
RAI0,m,25,newengland,1.29,IY0,carry,0.040000000000000036,442.16707360574094,1700.3756147832453,1959.3395030113834,447.76127329653264,1631.7086142036192,465.23864656091325,1738.7032185216556
RAI0,m,25,newengland,1.3250000000000002,AH0,an,0.030000000000000027,494.7535434069465,1774.1007745821673,2375.8447314116784,486.4277519560381,1782.2489987620377,501.28518085283434,1739.9217772460352
RAI0,m,25,newengland,1.37,N,an,0.05999999999999983,593.956790996532,1714.376741554753,2296.786110718177,531.0567243078913,1488.6551472962904,524.9851330368676,1555.2291276465771
RAI0,m,25,newengland,1.535,OY1,oily,0.27,542.0484734958159,945.380134347536,1972.14986511567,635.5007697522375,906.8896956958307,471.0859839046403,1258.7805352898185
RAI0,m,25,newengland,1.705,L,oily,0.07000000000000006,411.4929183406544,958.4037992610533,2260.9970135295525,440.13872506148175,942.7440704529848,433.0012332568115,1134.9672941858696
RAI0,m,25,newengland,1.775,IY0,oily,0.07000000000000006,388.7179924901646,1873.4775207863631,2418.9669898505226,439.600546435022,1798.2598554557796,364.1731286700308,1843.535241354583
RAI0,m,25,newengland,1.875,R,rag,0.1299999999999999,636.2620677061564,1396.7797861387562,2446.2018029425135,455.4668100170369,1453.8377875457643,500.6408431935391,1123.14090705018
RAI0,m,25,newengland,2.025,AE1,rag,0.16999999999999993,631.3300433114898,1467.5837684226638,2637.9760511654076,608.5659821202181,1435.0855434256353,605.8629977858841,1481.7765846817103
RAI0,m,25,newengland,2.135,G,rag,0.050000000000000266,381.06039540669303,1531.702748515465,2448.6504760155603,421.3598956070541,1570.9603635183912,407.0042639710488,1346.568034469662
RAI0,m,25,newengland,2.1950000000000003,L,like,0.06999999999999984,474.5000464034918,1025.0736139828484,2527.223960027424,446.06189578584434,1083.7901683212917,522.222040487097,1044.8569080969214
RAI0,m,25,newengland,2.275,AY1,like,0.08999999999999986,587.6099611645199,1431.235126812633,2653.0196989756346,589.2746019061822,1218.2940667628031,529.066282703433,1657.0846665560343
RAI0,m,25,newengland,2.375,K,like,0.11000000000000032,928.2417929864525,1960.6624316406521,2332.161087888587,741.3105497848794,1787.0452498595814,841.5743397198987,1674.6494620775875
RAI0,m,25,newengland,2.4400000000000004,DH,that,0.020000000000000018,795.6799473543282,1696.545293470422,2637.341606666337,825.2432274943793,1631.2907119029462,785.0994697756096,1697.8318084175496
RAI0,m,25,newengland,2.55,AE1,that,0.19999999999999973,606.7506865238151,1391.4103736937718,2583.8080915339974,545.3124578314505,1431.5222868862418,638.880139628048,1374.853985437317
RAI0,m,25,newengland,2.69,T,that,0.08000000000000007,642.2370237407032,1405.893186230231,2628.33462588097,653.2214166483404,1390.187126888237,881.8736511655044,1924.7852536468008
CMH0,f,42,northmidland,0.14,D,don't,0.06000000000000001,1083.9570314436166,2283.831531782503,3369.4077387750103,1086.6242699711295,2114.3257518080477,737.3803333439539,2240.690693160304
CMH0,f,42,northmidland,0.24,OW1,don't,0.13999999999999999,718.499392904439,1527.366234586839,2803.601514633633,595.9736442328834,1886.7172977940302,676.8002969351697,1261.4567941333792
CMH0,f,42,northmidland,0.325,N,don't,0.030000000000000027,600.9612021660736,1450.5167806222303,2843.85293255687,633.0221817338347,1363.5723899234522,531.047386744144,1571.0178976764582
CMH0,f,42,northmidland,0.36,T,don't,0.03999999999999998,417.44689143217596,1627.1290981295958,2937.06216211022,735.4366420317212,1699.2605533709007,658.2856198835818,1887.8442850935128
CMH0,f,42,northmidland,0.47000000000000003,AE1,ask,0.18000000000000005,860.8554434279635,1809.901480026762,2900.618637832539,739.4956337992083,2078.638936438463,921.8699913281537,1757.6232754451573
CMH0,f,42,northmidland,0.615,S,ask,0.10999999999999999,981.1827169597668,2071.146203809846,3150.106479813334,627.5413156107063,1740.9217290838183,1105.1233767213487,2427.222058811858
CMH0,f,42,northmidland,0.7050000000000001,K,ask,0.06999999999999995,1380.7920732513292,1925.6058611293074,3244.7171308752754,1091.7956532960711,1699.9661615179812,1270.6010253587076,1483.0514204486985
CMH0,f,42,northmidland,0.765,M,me,0.050000000000000044,423.8590060244084,1282.3854635541202,2492.75175140298,443.8631953783603,2185.2016605756103,436.61469780996083,1272.2201820811256
CMH0,f,42,northmidland,0.835,IY1,me,0.08999999999999997,496.6195716169831,2485.186201306929,2881.4089843397405,534.2367590737466,2144.121690465692,439.57653238476547,2560.334173366379
CMH0,f,42,northmidland,0.915,T,to,0.06999999999999995,1303.951774778465,2232.430428178148,3189.589272322475,476.3443337200714,2261.632364227626,818.739763269874,2013.6869592962953
CMH0,f,42,northmidland,0.98,AH0,to,0.06000000000000005,482.93000691902466,2040.5316462002895,2755.1889977561955,467.5007753607926,2026.5672832639682,452.0490253606547,2102.8931899299937
CMH0,f,42,northmidland,1.0699999999999998,K,carry,0.11999999999999988,1252.189387469305,2560.6367195046146,2909.922928100354,828.9779400330603,2177.4312728406408,722.172190277378,2430.952334597894
CMH0,f,42,northmidland,1.165,EH1,carry,0.07000000000000006,571.0013397062459,2018.3682746209229,2380.697955799599,495.69895071635324,2196.338897620039,587.867145924503,1819.6233400097276
CMH0,f,42,northmidland,1.24,R,carry,0.08000000000000007,630.9601298140425,1518.0991022741216,1925.066963396131,627.8426675297316,1594.957933878411,630.486801368238,1527.8654133958594
CMH0,f,42,northmidland,1.3399999999999999,IY0,carry,0.11999999999999988,508.76196855395216,2196.7446011874194,2534.1573548022575,608.6554112029158,1790.12411956101,463.75977225127053,2359.0478339367314
CMH0,f,42,northmidland,1.435,AH0,an,0.07000000000000006,700.0704344238208,1937.448873119266,2758.628270580714,537.5720075982392,2165.8988418854246,720.0024756563824,1846.3327210446198
CMH0,f,42,northmidland,1.5,N,an,0.06000000000000005,438.71521882981676,1541.6455341913784,2687.456358181404,460.2882608457677,1719.619440093393,598.3429119553239,1651.1675339242504
CMH0,f,42,northmidland,1.615,OY1,oily,0.16999999999999993,703.4863190002999,1116.9437281827009,2548.2723299405993,720.1574366274345,1113.0857807096663,681.6436542117074,1673.403335283278
CMH0,f,42,northmidland,1.72,L,oily,0.040000000000000036,523.2470647236818,1581.6622161884693,2704.2890165954855,547.9702175131422,1583.4422191709937,506.1410739298622,1599.7422994256474
CMH0,f,42,northmidland,1.79,IY0,oily,0.10000000000000009,491.79852802200173,2198.975009139777,2841.467902868923,583.725790036803,2003.7199053671686,457.59592143973873,2126.229864750151
CMH0,f,42,northmidland,1.875,R,rag,0.06999999999999984,432.1790605159618,1141.1067153221932,2182.301898449079,435.0534979612013,1226.8834166961428,502.1901720926093,1333.9547942727918
CMH0,f,42,northmidland,1.9849999999999999,AE1,rag,0.15000000000000013,810.7511406652602,1704.4019189697392,2586.893037372126,729.1257472487314,1666.3169997731682,690.075003669217,1993.995344444052
CMH0,f,42,northmidland,2.0949999999999998,G,rag,0.06999999999999984,836.0796997147768,2049.762901459409,2660.424671029462,456.367847369871,2290.9804054720344,996.2852601158374,2097.4529291413132
CMH0,f,42,northmidland,2.1550000000000002,L,like,0.050000000000000266,584.9024271324466,1383.005479741531,3112.9188698994158,563.5602808678439,1707.796367216607,606.1840952074284,1251.9561369151252
CMH0,f,42,northmidland,2.2350000000000003,AY1,like,0.10999999999999988,887.444524549408,1560.174665317795,2873.3757717499807,807.6755789851512,1365.8413048082737,739.7919702239698,1875.2587381851333
CMH0,f,42,northmidland,2.34,K,like,0.10000000000000009,1087.2223080721697,1728.448218954059,2841.6650514362454,509.8751159813226,2318.1381439916677,518.6503614441187,1962.2319693383834
CMH0,f,42,northmidland,2.4000000000000004,DH,that,0.020000000000000018,795.1006280089998,2642.234401298556,3262.5925366624765,838.9893171175329,2752.408031922627,661.5269598505545,1837.0537889440004
CMH0,f,42,northmidland,2.5300000000000002,AE1,that,0.23999999999999977,878.838654144603,1697.5561480825972,2846.2445307214753,816.8742055271331,1716.8693978929464,835.4494217783457,1639.4672060033145
CMH0,f,42,northmidland,2.7199999999999998,T,that,0.14000000000000012,1053.2598838978495,2127.9563911517826,3265.2986611562155,1299.515569047917,2445.8077107591425,740.6213208607381,1661.9023906689806
JJM0,m,23,western,0.14,D,don't,0.06000000000000001,840.1898659336722,1804.3357092193608,2731.0421646621044,1014.5917761392188,2203.072592254761,771.2818841841919,1613.9859202527273
JJM0,m,23,western,0.19,OW1,don't,0.03999999999999998,530.3292609323929,1284.2925126448845,2481.7557402331367,490.47766423007806,1308.217189493792,530.051069317862,1292.7689622253072
JJM0,m,23,western,0.22499999999999998,N,don't,0.03,579.3089589384286,1311.319583119211,2468.84095414413,573.9460075433852,1313.812305129253,559.8308216576487,1315.4560067473524
JJM0,m,23,western,0.255,T,don't,0.030000000000000027,575.5495199926125,1353.9327370053472,2472.0772399000343,548.2959854852852,1322.8802795605022,625.5281053751461,1429.7734383402044
JJM0,m,23,western,0.315,AE1,ask,0.08999999999999997,669.9654581986066,1489.8917476015572,2524.506705374888,669.8611709407709,1469.3133512117363,655.2503163901038,1419.7162917301305
JJM0,m,23,western,0.4,S,ask,0.08000000000000002,840.7009852009895,1629.3916466467736,2653.2050020024735,537.1997705500717,1406.2933803344424,1279.2252899159575,1957.7108184539848
JJM0,m,23,western,0.47,K,ask,0.06,764.3401821836383,1413.3569219073838,2268.544777677471,1101.9759953835905,1903.0671022573795,727.1825271170806,1673.9001462166589
JJM0,m,23,western,0.525,M,me,0.050000000000000044,414.4685654186245,1328.9916145519185,2143.5000061918563,410.7649930971903,1276.4792250505125,359.3021128681218,1281.9128319847428
JJM0,m,23,western,0.565,IY1,me,0.029999999999999916,476.4598283175822,1608.8803776128102,2243.9058921392757,457.2445391869123,1551.7233449590851,477.8686339238734,1630.4446672348836
JJM0,m,23,western,0.595,T,to,0.030000000000000027,427.9241224485233,1605.5104260594944,2521.49011507027,446.5735541669419,1633.0667631250355,417.68114732009224,1616.2150511910716
JJM0,m,23,western,0.625,AH0,to,0.030000000000000027,414.70460570749003,1816.6082105344578,2642.3485068987975,423.9336845973668,1742.3504425122244,385.65427097389926,1832.8279542578043
JJM0,m,23,western,0.6950000000000001,K,carry,0.10999999999999999,826.9067071536697,1959.8732331180865,2762.792290924916,1150.2690171705678,2131.6528511865135,668.182625156857,1880.2497846967024
JJM0,m,23,western,0.765,EH1,carry,0.030000000000000027,486.6674089474871,1627.9522878355574,2177.627348210791,465.78758359535004,1685.6082243854207,476.8873275259239,1596.2469680642462
JJM0,m,23,western,0.8300000000000001,R,carry,0.09999999999999998,528.3417729242683,1391.3905075594337,1776.8082095667553,516.9829921491657,1466.9506149525987,523.3472897601507,1423.2526613331027
JJM0,m,23,western,0.915,IY0,carry,0.06999999999999995,530.8614889941299,1629.4885412049916,2247.386903388439,521.1780853366141,1548.3268974621692,544.0013083301017,1667.1958832426524
JJM0,m,23,western,0.965,AH0,an,0.030000000000000027,564.9266648065167,1692.3424804722795,2511.893984810127,561.1121426850881,1681.6716572099638,572.9814604446971,1683.1400993353213
JJM0,m,23,western,1.02,N,an,0.08000000000000007,650.5945981897006,2292.800813054072,2697.40440062928,582.6904504102955,1641.5042687279188,703.2141004833294,1981.620445019319
JJM0,m,23,western,1.13,OY1,oily,0.1399999999999999,625.5295603233042,1138.790290057947,2363.2263258162093,641.3427847906903,1039.0424755943707,598.7940397691277,1446.510925713714
JJM0,m,23,western,1.225,L,oily,0.050000000000000044,406.70186601960677,1295.5914356680487,2547.88225186388,425.73867151815125,1285.536415192873,429.79289030315164,1395.9514872300829
JJM0,m,23,western,1.27,IY0,oily,0.040000000000000036,462.04406505842127,1550.4746890602962,2371.6622555624926,469.59962212763406,1535.2267877715656,442.54533403796614,1518.0593933010393
JJM0,m,23,western,1.3399999999999999,R,rag,0.09999999999999987,434.2328997036587,1081.6810192962587,1757.071644245319,417.4457050652402,1171.588725672087,500.4846676700209,1261.6722886510825
JJM0,m,23,western,1.45,AE1,rag,0.1200000000000001,676.5075339195428,1504.9753228201494,2372.532397593533,656.5914651012067,1474.0278116836548,625.3563042083762,1585.3021386824346
JJM0,m,23,western,1.54,G,rag,0.06000000000000005,318.95070685998206,1837.6981144778294,2146.7595362962834,433.2875469683281,1813.7064663587346,713.874976003434,1401.4545927582592
JJM0,m,23,western,1.6,L,like,0.05999999999999983,484.4441991800664,1118.6787856822004,2499.636933765262,452.18738135489275,1231.0706853527072,560.1696592135975,1091.1828559254463
JJM0,m,23,western,1.665,AY1,like,0.07000000000000006,636.466842631809,1309.8311869046613,2555.1975133170135,625.3772546707668,1180.8316102664712,607.1702440834072,1455.3944919937665
JJM0,m,23,western,1.75,K,like,0.10000000000000009,789.9650913350209,1186.900620809187,2193.0487643677125,474.33768719329044,1797.0418897858833,746.2145288579318,1885.5850197395696
JJM0,m,23,western,1.81,DH,that,0.020000000000000018,769.3479083068792,1553.8837753394535,2503.4489556869594,875.3799456217921,1509.698313653153,610.6076442825084,1467.1167415832367
JJM0,m,23,western,1.88,AE1,that,0.11999999999999988,668.6629574596777,1506.2522169815295,2576.910516511905,607.761983773218,1474.375864082319,688.2944608954612,1433.6041299797341
JJM0,m,23,western,1.97,T,that,0.06000000000000005,746.5883462982631,1402.089519843489,2561.407915394249,659.8805217407984,1446.3807457252747,353.8888842880551,1478.3512751532999
SRG0,m,25,southmidland,0.125,D,don't,0.04999999999999999,968.028859604552,1801.808848092817,2717.304647615255,889.8252097485779,1907.2062141919473,639.3423330710589,1731.9823179776095
SRG0,m,25,southmidland,0.19,OW1,don't,0.08000000000000002,607.5615549491919,1050.5383620100686,2470.9888918326883,585.220494128909,1371.6759693297865,699.0019790748862,957.3602717464568
SRG0,m,25,southmidland,0.25,N,don't,0.04000000000000001,622.9220913664615,1083.8590105569886,2372.413565934797,665.1769709953492,1191.162965685756,555.656206997811,1478.1247873277787
SRG0,m,25,southmidland,0.31,AE1,ask,0.07999999999999996,770.5060689113695,1762.9310321641894,2489.1143320690353,731.1034659687159,1644.2701658162023,774.8093500239119,1744.471773715533
SRG0,m,25,southmidland,0.405,S,ask,0.11000000000000004,898.931821980957,1860.948647430972,2984.4708410647013,815.9720225676546,1634.7982492970007,1269.059677354962,2231.5089260689488
SRG0,m,25,southmidland,0.48,K,ask,0.03999999999999998,855.8435816118647,1826.7705906326173,2980.9923308225966,644.416320280481,1624.281703849838,1228.4245381553121,2362.596573579133
SRG0,m,25,southmidland,0.52,M,me,0.040000000000000036,358.65267279744455,1342.8954245429643,2331.3943594781986,295.20142535790666,1247.8975955275885,512.0353531298704,1641.379662461605
SRG0,m,25,southmidland,0.5549999999999999,IY1,me,0.029999999999999916,508.8019835148148,1978.7738611796274,2375.892066387377,514.1091289975753,1913.2972294307128,501.6745478923483,1993.9808702111088
SRG0,m,25,southmidland,0.59,T,to,0.040000000000000036,419.4264137613618,1743.0758234346147,2434.5581436946923,484.09322427252505,1899.3174351533496,410.75223375885713,1793.6374078458841
SRG0,m,25,southmidland,0.635,AH0,to,0.050000000000000044,439.646801648749,2057.697065490872,2448.384894369662,467.75904035105265,1939.797205001633,407.5719623184058,2147.0802091534083
SRG0,m,25,southmidland,0.7150000000000001,K,carry,0.10999999999999999,1407.1837106509254,1783.7000588974238,2793.7634143534874,1239.493675453449,2173.164237485733,630.8778638994755,2323.850839972606
SRG0,m,25,southmidland,0.79,EH1,carry,0.040000000000000036,556.3256329205018,1954.7288868933374,2335.738347153031,599.7383821131491,2040.448903225328,554.0342679309364,1829.9935029871624
SRG0,m,25,southmidland,0.8600000000000001,R,carry,0.09999999999999998,604.749270273553,1453.5849389636558,1622.3735213257305,563.3224525917824,1595.9439701462084,602.6854684465454,1456.3778743788798
SRG0,m,25,southmidland,0.9450000000000001,IY0,carry,0.06999999999999995,523.5742505959947,1899.0665682004353,2332.418310133715,568.4891002921465,1758.7620746962884,502.1997762680256,1993.1757951294812
SRG0,m,25,southmidland,0.995,AH0,an,0.030000000000000027,585.3308002187098,1948.2231110958353,2607.788862402948,537.9432015474252,1995.675725620016,594.7972325697272,1913.8387653996474
SRG0,m,25,southmidland,1.0350000000000001,N,an,0.050000000000000044,378.81042863231727,1651.895704849686,2417.398464703998,517.8889698369999,1830.9308692042325,571.8858564911964,1548.1000123844751
SRG0,m,25,southmidland,1.145,OY1,oily,0.16999999999999993,643.2820723018709,821.2059614642335,2351.4965088143135,636.2811917953526,980.7450620517786,634.5611410276472,1113.1008959435587
SRG0,m,25,southmidland,1.26,L,oily,0.06000000000000005,531.7407357671061,1078.317068942307,2725.8449198753624,564.579912436126,1046.0422238851918,575.4549968424159,1381.1492721799402
SRG0,m,25,southmidland,1.32,IY0,oily,0.06000000000000005,459.71153833892424,1888.0626873296687,2568.6664823277615,532.0794893764506,1720.6986570501017,442.4691224141258,1830.1911272506711
SRG0,m,25,southmidland,1.4,R,rag,0.09999999999999987,460.48728590067543,931.2517217643388,1700.6161018396317,450.7261999842625,1271.0966430832764,527.8020383184229,1188.639185526948
SRG0,m,25,southmidland,1.5150000000000001,AE1,rag,0.13000000000000012,706.318649799692,1637.032849972136,2487.8574286010935,672.0118972487913,1495.6638335397583,667.6221919140182,1766.3243024149767
SRG0,m,25,southmidland,1.605,G,rag,0.04999999999999982,336.37273045732263,1584.34375256154,2305.2370571437395,448.33434112673666,1803.8232342517701,752.7725989326254,1470.7790463485298
SRG0,m,25,southmidland,1.6549999999999998,L,like,0.050000000000000044,550.0132690136015,1080.9293021704439,2656.851042916546,533.202469557481,1178.130001326521,590.1840785145523,1056.5567408562845
SRG0,m,25,southmidland,1.72,AY1,like,0.08000000000000007,755.420610988543,1286.7741260143873,2529.5823339599715,712.3461291018724,1098.7757585155334,691.7456273043944,1546.1282816100859
SRG0,m,25,southmidland,1.81,K,like,0.10000000000000009,800.502514859269,1442.329175571168,2611.0303992036356,1124.912858241174,2277.9977406258276,810.8261855818265,1894.1600823762699
SRG0,m,25,southmidland,1.87,DH,that,0.019999999999999796,811.0933688472433,1642.2092185068739,2864.949002787509,886.3223550851021,1714.521371378606,780.1265010084842,1612.26463944266
SRG0,m,25,southmidland,1.9649999999999999,AE1,that,0.16999999999999993,717.4362436440516,1697.700574374878,2693.476571036005,597.3707668093082,1690.35887219731,762.9425152900285,1612.1776755462681
SRG0,m,25,southmidland,2.09,T,that,0.08000000000000007,1115.8872560107538,2235.6794491491582,3074.878391018288,628.2109981260356,1587.2586408673299,842.7092178605988,1710.542020111923
FMC0,m,24,northmidland,0.135,D,don't,0.05,1011.9559185720109,1968.7682454633239,2829.723448469237,943.4562446020548,1911.3041895596734,689.524815557444,1782.405214753053
FMC0,m,24,northmidland,0.2,OW1,don't,0.07999999999999999,534.2532947735409,1341.3741324952111,2401.6356962919876,494.78895859282966,1537.6660234125327,575.7226322921939,1257.3308553394595
FMC0,m,24,northmidland,0.265,N,don't,0.04999999999999999,457.4611974769713,1361.652767277393,2412.9176757488494,582.0670631464774,1368.0886562328128,393.91286157982466,1341.53296788227
FMC0,m,24,northmidland,0.36,AE1,ask,0.14,666.1563739950159,1692.9924881475663,2482.4260972156176,639.2601290080063,1689.8514848187688,686.3025833659036,1643.7058628765822
FMC0,m,24,northmidland,0.49,S,ask,0.12000000000000005,1388.144161459256,2551.33597710727,3451.804439220523,654.2945956408945,1522.3101591155466,1208.4291828569715,1785.45575343633
FMC0,m,24,northmidland,0.565,K,ask,0.029999999999999916,1164.860730814047,1854.653018903023,2852.119970419472,1305.3155682889787,1763.8926862943795,1079.6269682969335,1705.646487181332
FMC0,m,24,northmidland,0.625,M,me,0.09000000000000008,940.9568782743281,2089.218912691884,2193.4041542293844,886.464292058448,1983.6016113490466,929.5956946681906,1992.9391082080897
FMC0,m,24,northmidland,0.8,IY1,me,0.26,478.9523950424996,2361.6771248112937,2396.1841607146166,456.1213310679202,2231.367697938347,374.04438627432097,2190.6066370993312
FMC0,m,24,northmidland,0.97,T,to,0.07999999999999996,945.128344452515,1814.128321408195,2974.0298103280625,315.9738549028508,1753.733378452995,830.1096953349265,1840.8310336081051
FMC0,m,24,northmidland,1.0350000000000001,AH0,to,0.050000000000000044,404.8506931577437,1799.495069058322,2331.0636754619086,475.48439336150085,1748.4072429601915,430.3798558757284,1892.6535635455393
FMC0,m,24,northmidland,1.1099999999999999,K,carry,0.09999999999999987,1536.6569162513792,1829.5305656085152,2481.1834215146882,1185.2732173563097,2124.1236869536556,801.512870057716,2444.3309524472565
FMC0,m,24,northmidland,1.18,EH1,carry,0.040000000000000036,472.46841159742564,1671.7051398784279,2163.371230010396,580.643289486472,1863.8348541598427,494.1652291497062,1618.1643692204375
FMC0,m,24,northmidland,1.245,R,carry,0.09000000000000008,491.04775446046835,1515.114815279937,1819.74482121381,492.72847098866276,1528.008053864438,479.63526779743046,1534.0062709863369
FMC0,m,24,northmidland,1.335,IY0,carry,0.08999999999999986,513.3724554222891,1709.5507316851056,2024.441559529432,465.92690135125065,1636.8724979617016,538.0442749552053,1777.1941904516
FMC0,m,24,northmidland,1.4049999999999998,AH0,an,0.050000000000000044,573.0070067662616,1688.1087700115097,2098.861913768085,571.43784652247,1730.9401370569617,568.629730457075,1697.5217374569215
FMC0,m,24,northmidland,1.46,N,an,0.06000000000000005,129.90023335651364,1110.2918150282344,2212.8712951876637,204.8727831988905,1180.123119901718,396.54374769285965,1630.8809026738263
FMC0,m,24,northmidland,1.5699999999999998,OY1,oily,0.15999999999999992,545.3555124786212,905.355368940938,2373.692892765193,584.7241364311122,1149.2604416832792,566.5895011615609,1080.9972447259997
FMC0,m,24,northmidland,1.68,L,oily,0.06000000000000005,454.18608016722084,1251.4846925409852,2394.038705957083,505.94135333121733,1253.0443869222518,466.47746820682937,1384.3954711375475
FMC0,m,24,northmidland,1.745,IY0,oily,0.07000000000000006,462.43889571651846,1770.7722073267598,2351.7577939062967,483.16262601734513,1647.4364635394481,440.2250519739514,1772.2571684218753
